Provider Number,Hospital Name,Address,City,State,Zip Code,County Name,Unweighted Normalized Clinical Care Domain Score,Weighted Normalized Clinical Care Domain Score,Unweighted Patient and Caregiver Centered Experience of Care/Care Coordination Domain Score,Weighted Patient and Caregiver Centered Experience of Care/Care Coordination Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency and Cost Reduction Domain Score,Weighted Efficiency and Cost Reduction Domain Score,Total Performance Score
"470001","CENTRAL VERMONT MEDICAL CENTER","BOX 547","BARRE","VT","05641","Washington","26.666666666667","6.666666666667","35.000000000000","8.750000000000","46.666666666667","11.666666666667","50.000000000000","12.500000000000","39.583333333333"
"470003","UNIVERSITY OF VERMONT MEDICAL CENTER","111 COLCHESTER AVE","BURLINGTON","VT","05401","Chittenden","40.000000000000","10.000000000000","27.000000000000","6.750000000000","37.142857142857","9.285714285714","0.000000000000","0.000000000000","26.035714285714"
"470005","RUTLAND REGIONAL MEDICAL CENTER","160 ALLEN ST","RUTLAND","VT","05701","Rutland","33.333333333333","8.333333333333","49.000000000000","12.250000000000","42.857142857143","10.714285714286","30.000000000000","7.500000000000","38.797619047619"
"470011","BRATTLEBORO MEMORIAL HOSPITAL","17 BELMONT AVE","BRATTLEBORO","VT","05301","Windham","33.333333333333","8.333333333333","47.000000000000","11.750000000000","70.000000000000","17.500000000000","60.000000000000","15.000000000000","52.583333333333"
"470012","SOUTHWESTERN VERMONT MEDICAL CENTER","100 HOSPITAL DRIVE","BENNINGTON","VT","05201","Bennington","30.000000000000","7.500000000000","49.000000000000","12.250000000000","67.500000000000","16.875000000000","50.000000000000","12.500000000000","49.125000000000"
"470024","NORTHWESTERN MEDICAL CENTER INC","133 FAIRFIELD STREET","SAINT ALBANS","VT","05478","Franklin","46.666666666667","11.666666666667","46.000000000000","11.500000000000","50.000000000000","12.500000000000","50.000000000000","12.500000000000","48.166666666667"
"490001","NORTON COMMUNITY HOSPITAL","100  15TH NW STREET","NORTON","VA","24273","Norton City","63.333333333333","15.833333333333","47.000000000000","11.750000000000","57.500000000000","14.375000000000","40.000000000000","10.000000000000","51.958333333333"
"490002","RUSSELL COUNTY MEDICAL CENTER","58 CARROLL STREET","LEBANON","VA","24266","Russell","20.000000000000","6.666666666667","60.000000000000","20.000000000000","Not Available","Not Available","40.000000000000","13.333333333333","40.000000000000"
"490004","SENTARA RMH MEDICAL CENTER","2010 HEALTH CAMPUS DRIVE","HARRISONBURG","VA","22801","Harrisonburg City","66.666666666667","16.666666666667","27.000000000000","6.750000000000","47.142857142857","11.785714285714","50.000000000000","12.500000000000","47.702380952381"
"490005","WINCHESTER MEDICAL CENTER","1840 AMHERST ST","WINCHESTER","VA","22601","Winchester City","43.333333333333","10.833333333333","12.000000000000","3.000000000000","45.714285714286","11.428571428571","20.000000000000","5.000000000000","30.261904761905"
"490007","SENTARA NORFOLK GENERAL HOSPITAL","600 GRESHAM DR","NORFOLK","VA","23507","Norfolk City","53.333333333333","13.333333333333","31.000000000000","7.750000000000","35.714285714286","8.928571428571","10.000000000000","2.500000000000","32.511904761905"
"490009","UNIVERSITY OF VIRGINIA MEDICAL CENTER","JEFFERSON PARK AVE","CHARLOTTESVILLE","VA","22908","Charlottesville City","60.000000000000","15.000000000000","35.000000000000","8.750000000000","21.428571428571","5.357142857143","0.000000000000","0.000000000000","29.107142857143"
"490011","BON SECOURS DEPAUL MEDICAL CENTER","150 KINGSLEY LANE","NORFOLK","VA","23505","Norfolk City","46.666666666667","11.666666666667","17.000000000000","4.250000000000","70.000000000000","17.500000000000","0.000000000000","0.000000000000","33.416666666667"
"490013","SENTARA HALIFAX REGIONAL HOSPITAL","2204 WILBORN AVENUE","SOUTH BOSTON","VA","24592","Halifax","43.333333333333","10.833333333333","33.000000000000","8.250000000000","62.500000000000","15.625000000000","60.000000000000","15.000000000000","49.708333333333"
"490017","BON SECOURS MARYVIEW MEDICAL CENTER","3636 HIGH STREET","PORTSMOUTH","VA","23707","Portsmouth City","56.666666666667","14.166666666667","15.000000000000","3.750000000000","55.714285714286","13.928571428571","20.000000000000","5.000000000000","36.845238095238"
"490018","AUGUSTA HEALTH","78 MEDICAL CENTER DRIVE","FISHERSVILLE","VA","22939","Augusta","33.333333333333","8.333333333333","37.000000000000","9.250000000000","35.714285714286","8.928571428571","60.000000000000","15.000000000000","41.511904761905"
"490019","NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE","501 SUNSET LANE","CULPEPER","VA","22701","Culpeper","36.666666666667","9.166666666667","22.000000000000","5.500000000000","92.500000000000","23.125000000000","30.000000000000","7.500000000000","45.291666666667"
"490020","JOHN RANDOLPH MEDICAL CENTER","411 WEST RANDOLPH ROAD","HOPEWELL","VA","23860","Hopewell City","3.333333333333","0.833333333333","25.000000000000","6.250000000000","75.000000000000","18.750000000000","0.000000000000","0.000000000000","25.833333333333"
"490021","CENTRA  HEALTH, INC","1901 TATE SPRINGS ROAD","LYNCHBURG","VA","24501","Lynchburg City","86.666666666667","21.666666666667","29.000000000000","7.250000000000","54.285714285714","13.571428571429","20.000000000000","5.000000000000","47.488095238095"
"490022","MARY WASHINGTON HOSPITAL, INC","1001 SAM PERRY BOULEVARD","FREDERICKSBURG","VA","22401","Fredericksburg City","60.000000000000","15.000000000000","13.000000000000","3.250000000000","35.714285714286","8.928571428571","10.000000000000","2.500000000000","29.678571428571"
"490023","FAUQUIER HOSPITAL","500 HOSPITAL DRIVE","WARRENTON","VA","20186","Fauquier","40.000000000000","10.000000000000","20.000000000000","5.000000000000","38.333333333333","9.583333333333","10.000000000000","2.500000000000","27.083333333333"
"490024","CARILION ROANOKE MEMORIAL HOSPITAL","1906 BELLEVIEW AVENUE, SE","ROANOKE","VA","24014","Roanoke City","70.000000000000","17.500000000000","18.000000000000","4.500000000000","35.714285714286","8.928571428571","0.000000000000","0.000000000000","30.928571428571"
"490032","MEDICAL COLLEGE OF VIRGINIA HOSPITALS","1250 EAST MARSHALL STREET - BOX 980510","RICHMOND","VA","23298","Richmond City","50.000000000000","12.500000000000","43.000000000000","10.750000000000","24.285714285714","6.071428571429","0.000000000000","0.000000000000","29.321428571429"
"490033","WARREN MEMORIAL HOSPITAL","1000 NORTH SHENANDOAH AVE","FRONT ROYAL","VA","22630","Warren","5.000000000000","1.250000000000","35.000000000000","8.750000000000","75.000000000000","18.750000000000","80.000000000000","20.000000000000","48.750000000000"
"490037","RIVERSIDE SHORE MEMORIAL HOSPITAL","20480 MARKET STREET","ONANCOCK","VA","23417","Accomack","53.333333333333","13.333333333333","19.000000000000","4.750000000000","84.000000000000","21.000000000000","60.000000000000","15.000000000000","54.083333333333"
"490038","SMYTH COUNTY COMMUNITY HOSPITAL","245 MEDICAL PARK DRIVE","MARION","VA","24354","Smyth","23.333333333333","7.777777777778","73.000000000000","24.333333333333","Not Available","Not Available","60.000000000000","20.000000000000","52.111111111111"
"490040","INOVA ALEXANDRIA HOSPITAL","4320 SEMINARY RD","ALEXANDRIA","VA","22304","Alexandria City","73.333333333333","18.333333333333","15.000000000000","3.750000000000","45.714285714286","11.428571428571","10.000000000000","2.500000000000","36.011904761905"
"490041","MARY IMMACULATE HOSPITAL","2 BERNARDINE DRIVE","NEWPORT NEWS","VA","23602","Newport News City","46.666666666667","11.666666666667","52.000000000000","13.000000000000","61.428571428571","15.357142857143","50.000000000000","12.500000000000","52.523809523810"
"490042","CARILION NEW RIVER VALLEY MEDICAL CENTER","2900 LAMB CIRCLE","CHRISTIANSBURG","VA","24073","Montgomery","70.000000000000","17.500000000000","29.000000000000","7.250000000000","68.571428571429","17.142857142857","40.000000000000","10.000000000000","51.892857142857"
"490043","INOVA LOUDOUN HOSPITAL","44045 RIVERSIDE PARKWAY","LEESBURG","VA","20176","Loudoun","66.666666666667","16.666666666667","37.000000000000","9.250000000000","65.714285714286","16.428571428571","0.000000000000","0.000000000000","42.345238095238"
"490044","SENTARA OBICI HOSPITAL","2800 GODWIN BOULEVARD","SUFFOLK","VA","23439","Suffolk City","66.666666666667","16.666666666667","50.000000000000","12.500000000000","62.857142857143","15.714285714286","30.000000000000","7.500000000000","52.380952380952"
"490045","NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER","8700 SUDLEY RD","MANASSAS","VA","20110","Manassas City","26.666666666667","6.666666666667","28.000000000000","7.000000000000","21.428571428571","5.357142857143","10.000000000000","2.500000000000","21.523809523810"
"490046","SENTARA LEIGH HOSPITAL","830 KEMPSVILLE ROAD","NORFOLK","VA","23502","Norfolk City","50.000000000000","12.500000000000","66.000000000000","16.500000000000","55.714285714286","13.928571428571","30.000000000000","7.500000000000","50.428571428571"
"490048","LEWISGALE MEDICAL CENTER","1900 ELECTRIC ROAD","SALEM","VA","24153","Salem","60.000000000000","15.000000000000","15.000000000000","3.750000000000","34.285714285714","8.571428571429","0.000000000000","0.000000000000","27.321428571429"
"490050","VIRGINIA HOSPITAL CENTER","1701 NORTH GEORGE MASON DRIVE","ARLINGTON","VA","22205","Arlington","53.333333333333","13.333333333333","54.000000000000","13.500000000000","45.714285714286","11.428571428571","30.000000000000","7.500000000000","45.761904761905"
"490052","RIVERSIDE REGIONAL MEDICAL CENTER","500 J CLYDE MORRIS BLVD","NEWPORT NEWS","VA","23601","Newport News City","66.666666666667","16.666666666667","25.000000000000","6.250000000000","42.857142857143","10.714285714286","10.000000000000","2.500000000000","36.130952380952"
"490053","JOHNSTON MEMORIAL HOSPITAL","16000 JOHNSTON MEMORIAL DRIVE","ABINGDON","VA","24211","Washington","36.666666666667","9.166666666667","17.000000000000","4.250000000000","64.285714285714","16.071428571429","30.000000000000","7.500000000000","36.988095238095"
"490057","SENTARA VIRGINIA BEACH GENERAL HOSPITAL","1060 FIRST COLONIAL ROAD","VIRGINIA BEACH","VA","23454","Virginia Beach City","53.333333333333","13.333333333333","47.000000000000","11.750000000000","48.333333333333","12.083333333333","20.000000000000","5.000000000000","42.166666666667"
"490059","BON SECOURS ST MARYS HOSPITAL","5801 BREMO RD","RICHMOND","VA","23226","Richmond City","46.666666666667","11.666666666667","43.000000000000","10.750000000000","44.285714285714","11.071428571429","0.000000000000","0.000000000000","33.488095238095"
"490060","CLINCH VALLEY MEDICAL CENTER","6801 GOVERNOR GC PERRY HIGHWAY","RICHLANDS","VA","24641","Tazewell","53.333333333333","13.333333333333","43.000000000000","10.750000000000","70.000000000000","17.500000000000","60.000000000000","15.000000000000","56.583333333333"
"490063","INOVA FAIRFAX HOSPITAL","3300 GALLOWS ROAD","FALLS CHURCH","VA","22042","Fairfax","56.666666666667","14.166666666667","33.000000000000","8.250000000000","31.428571428571","7.857142857143","10.000000000000","2.500000000000","32.773809523810"
"490066","SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER","100 SENTARA CIRCLE","WILLIAMSBURG","VA","23188","James City","66.666666666667","16.666666666667","44.000000000000","11.000000000000","85.714285714286","21.428571428571","70.000000000000","17.500000000000","66.595238095238"
"490067","SOUTHSIDE REGIONAL MEDICAL CENTER","200 MEDICAL PARK BOULEVARD","PETERSBURG","VA","23805","Petersburg City","30.000000000000","7.500000000000","25.000000000000","6.250000000000","32.857142857143","8.214285714286","0.000000000000","0.000000000000","21.964285714286"
"490069","BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER","8260 ATLEE ROAD","MECHANICSVILLE","VA","23116","Hanover","40.000000000000","10.000000000000","27.000000000000","6.750000000000","42.857142857143","10.714285714286","20.000000000000","5.000000000000","32.464285714286"
"490075","DANVILLE REGIONAL MEDICAL CENTER","142 SOUTH MAIN STREET","DANVILLE","VA","24541","Danville City","40.000000000000","10.000000000000","13.000000000000","3.250000000000","22.857142857143","5.714285714286","20.000000000000","5.000000000000","23.964285714286"
"490077","MARTHA JEFFERSON HOSPITAL","500 MARTHA JEFFERSON DRIVE","CHARLOTTESVILLE","VA","22911","Albemarle","43.333333333333","10.833333333333","37.000000000000","9.250000000000","70.000000000000","17.500000000000","40.000000000000","10.000000000000","47.583333333333"
"490079","MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY","320 HOSPITAL DRIVE","MARTINSVILLE","VA","24112","Henry","63.333333333333","15.833333333333","14.000000000000","3.500000000000","50.000000000000","12.500000000000","10.000000000000","2.500000000000","34.333333333333"
"490084","RIVERSIDE TAPPAHANNOCK HOSPITAL","618 HOSPITAL ROAD","TAPPAHANNOCK","VA","22560","Essex","50.000000000000","16.666666666667","24.000000000000","8.000000000000","Not Available","Not Available","70.000000000000","23.333333333333","48.000000000000"
"490088","BEDFORD MEMORIAL HOSPITAL","1613 OAKWOOD STREET","BEDFORD","VA","24523","Bedford","35.000000000000","11.666666666667","39.000000000000","13.000000000000","Not Available","Not Available","70.000000000000","23.333333333333","48.000000000000"
"490089","CARILION FRANKLIN MEMORIAL HOSPITAL","180 FLOYD AVENUE","ROCKY MOUNT","VA","24151","Franklin","0.000000000000","0.000000000000","38.000000000000","12.666666666667","Not Available","Not Available","80.000000000000","26.666666666667","39.333333333333"
"490090","SOUTHSIDE COMMUNITY HOSPITAL, INC","800 OAK STREET","FARMVILLE","VA","23901","Prince Edward","66.666666666667","16.666666666667","26.000000000000","6.500000000000","80.000000000000","20.000000000000","30.000000000000","7.500000000000","50.666666666667"
"490092","SOUTHAMPTON MEMORIAL HOSPITAL","100 FAIRVIEW DRIVE - PO BOX 817","FRANKLIN","VA","23851","Franklin City","40.000000000000","10.000000000000","15.000000000000","3.750000000000","70.000000000000","17.500000000000","90.000000000000","22.500000000000","53.750000000000"
"490093","SENTARA CAREPLEX HOSPITAL","3000 COLISEUM DRIVE","HAMPTON","VA","23666","Hampton City","13.333333333333","3.333333333333","39.000000000000","9.750000000000","35.000000000000","8.750000000000","30.000000000000","7.500000000000","29.333333333333"
"490097","SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER","727 NORTH MAIN STREET","EMPORIA","VA","23847","Emporia City","46.666666666667","15.555555555556","38.000000000000","12.666666666667","Not Available","Not Available","10.000000000000","3.333333333333","31.555555555556"
"490098","COMMUNITY MEMORIAL HEALTHCENTER, INC","125 BUENA VISTA CIRCLE","SOUTH HILL","VA","23970","Mecklenburg","40.000000000000","10.000000000000","19.000000000000","4.750000000000","52.500000000000","13.125000000000","20.000000000000","5.000000000000","32.875000000000"
"490101","INOVA FAIR OAKS HOSPITAL","3600 JOSEPH SIEWICK DRIVE","FAIRFAX","VA","22033","Fairfax","66.666666666667","16.666666666667","54.000000000000","13.500000000000","41.428571428571","10.357142857143","20.000000000000","5.000000000000","45.523809523810"
"490107","RESTON HOSPITAL CENTER","1850 TOWN CENTER PARKWAY","RESTON","VA","20190","Fairfax","66.666666666667","16.666666666667","14.000000000000","3.500000000000","40.000000000000","10.000000000000","10.000000000000","2.500000000000","32.666666666667"
"490110","LEWISGALE HOSPITAL MONTGOMERY","3700 SOUTH MAIN STREET","BLACKSBURG","VA","24060","Montgomery","10.000000000000","2.500000000000","35.000000000000","8.750000000000","48.000000000000","12.000000000000","30.000000000000","7.500000000000","30.750000000000"
"490111","WYTHE COUNTY COMMUNITY HOSPITAL","600 WEST RIDGE ROAD","WYTHEVILLE","VA","24382","Wythe","33.333333333333","8.333333333333","37.000000000000","9.250000000000","43.333333333333","10.833333333333","10.000000000000","2.500000000000","30.916666666667"
"490112","CJW MEDICAL CENTER","7101 JAHNKE ROAD","RICHMOND","VA","23235","Chesterfield","40.000000000000","10.000000000000","24.000000000000","6.000000000000","45.714285714286","11.428571428571","0.000000000000","0.000000000000","27.428571428571"
"490113","SENTARA NORTHERN VIRGINIA MEDICAL CENTER","2300 OPITZ BOULEVARD","WOODBRIDGE","VA","22191","Prince William","30.000000000000","7.500000000000","35.000000000000","8.750000000000","72.857142857143","18.214285714286","30.000000000000","7.500000000000","41.964285714286"
"490114","LONESOME PINE HOSPITAL","1990 HOLTON AVENUE EAST","BIG STONE GAP","VA","24219","Wise","36.666666666667","9.166666666667","51.000000000000","12.750000000000","82.500000000000","20.625000000000","0.000000000000","0.000000000000","42.541666666667"
"490115","TWIN COUNTY REGIONAL HOSPITAL","200 HOSPITAL DRIVE","GALAX","VA","24333","Galax City","20.000000000000","5.000000000000","24.000000000000","6.000000000000","75.000000000000","18.750000000000","30.000000000000","7.500000000000","37.250000000000"
"490116","LEWISGALE HOSPITAL PULASKI","2400 LEE HIGHWAY","PULASKI","VA","24301","Pulaski","43.333333333333","14.444444444444","34.000000000000","11.333333333333","Not Available","Not Available","30.000000000000","10.000000000000","35.777777777778"
"490117","CARILION TAZEWELL COMMUNITY HOSPITAL","388 BEN BOLT AVENUE","TAZEWELL","VA","24651","Tazewell","20.000000000000","6.666666666667","54.000000000000","18.000000000000","Not Available","Not Available","0.000000000000","0.000000000000","24.666666666667"
"490118","HENRICO DOCTORS' HOSPITAL","1602 SKIPWITH ROAD","RICHMOND","VA","23229","Henrico","56.666666666667","14.166666666667","32.000000000000","8.000000000000","27.142857142857","6.785714285714","0.000000000000","0.000000000000","28.952380952381"
"490119","SENTARA PRINCESS ANNE HOSPITAL","2025 GLENN MITCHELL DRIVE","VIRGINIA BEACH","VA","23456","Virginia Beach City","86.666666666667","21.666666666667","35.000000000000","8.750000000000","37.142857142857","9.285714285714","40.000000000000","10.000000000000","49.702380952381"
"490120","CHESAPEAKE GENERAL HOSPITAL","736 BATTLEFIELD BLVD, NORTH","CHESAPEAKE","VA","23320","Chesapeake City","50.000000000000","12.500000000000","16.000000000000","4.000000000000","18.571428571429","4.642857142857","20.000000000000","5.000000000000","26.142857142857"
"490122","INOVA MOUNT VERNON HOSPITAL","2501 PARKERS LANE","ALEXANDRIA","VA","22306","Fairfax","53.333333333333","13.333333333333","41.000000000000","10.250000000000","48.000000000000","12.000000000000","40.000000000000","10.000000000000","45.583333333333"
"490126","LEWISGALE HOSPITAL ALLEGHANY","ONE ARH LANE - PO BOX 7","LOW MOOR","VA","24457","Alleghany","3.333333333333","0.833333333333","26.000000000000","6.500000000000","66.666666666667","16.666666666667","50.000000000000","12.500000000000","36.500000000000"
"490127","BUCHANAN GENERAL HOSPITAL","1535 SLATE CREEK ROAD","GRUNDY","VA","24614","Buchanan","10.000000000000","3.333333333333","45.000000000000","15.000000000000","Not Available","Not Available","50.000000000000","16.666666666667","35.000000000000"
"490130","RIVERSIDE WALTER REED HOSPITAL","7519 HOSPITAL ROAD","GLOUCESTER","VA","23061","Gloucester","40.000000000000","10.000000000000","26.000000000000","6.500000000000","46.666666666667","11.666666666667","90.000000000000","22.500000000000","50.666666666667"
"490136","BON SECOURS ST FRANCIS MEDICAL CENTER","13710 ST FRANCIS BOULEVARD","MIDLOTHIAN","VA","23114","Chesterfield","46.666666666667","11.666666666667","37.000000000000","9.250000000000","50.000000000000","12.500000000000","0.000000000000","0.000000000000","33.416666666667"
"490140","STAFFORD HOSPITAL, LLC","101 HOSPITAL CENTER BOULEVARD","STAFFORD","VA","22554","Stafford","83.333333333333","20.833333333333","42.000000000000","10.500000000000","92.000000000000","23.000000000000","0.000000000000","0.000000000000","54.333333333333"
"490141","SPOTSYLVANIA REGIONAL MEDICAL CENTER","4600 SPOTSYLVANIA PARKWAY","FREDERICKSBURG","VA","22408","Spotsylvania","16.666666666667","4.166666666667","17.000000000000","4.250000000000","55.000000000000","13.750000000000","10.000000000000","2.500000000000","24.666666666667"
"490143","RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG","1500 COMMONWEALTH AVENUE","WILLIAMSBURG","VA","23185","James City","36.666666666667","12.222222222222","68.000000000000","22.666666666667","Not Available","Not Available","40.000000000000","13.333333333333","48.222222222222"
"490144","NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER","15225 HEALTHCOTE BOULEVARD","HAYMARKET","VA","20169","Prince William","20.000000000000","5.000000000000","34.000000000000","8.500000000000","80.000000000000","20.000000000000","0.000000000000","0.000000000000","33.500000000000"
"500001","NORTHWEST HOSPITAL","1550 NORTH 115TH STREET","SEATTLE","WA","98133","King","70.000000000000","17.500000000000","39.000000000000","9.750000000000","44.285714285714","11.071428571429","30.000000000000","7.500000000000","45.821428571429"
"500002","PROVIDENCE ST MARY MEDICAL CENTER","401 W POPLAR ST","WALLA WALLA","WA","99362","Walla Walla","40.000000000000","10.000000000000","42.000000000000","10.500000000000","66.000000000000","16.500000000000","40.000000000000","10.000000000000","47.000000000000"
"500003","SKAGIT VALLEY HOSPITAL","1415 KINCAID STREET","MOUNT VERNON","WA","98274","Skagit","63.333333333333","15.833333333333","13.000000000000","3.250000000000","72.857142857143","18.214285714286","10.000000000000","2.500000000000","39.797619047619"
"500005","VIRGINIA MASON MEDICAL CENTER","925 SENECA ST","SEATTLE","WA","98101","King","66.666666666667","16.666666666667","57.000000000000","14.250000000000","41.666666666667","10.416666666667","20.000000000000","5.000000000000","46.333333333333"
"500007","ISLAND HOSPITAL","1211  24TH STREET","ANACORTES","WA","98221","Skagit","33.333333333333","8.333333333333","37.000000000000","9.250000000000","33.333333333333","8.333333333333","40.000000000000","10.000000000000","35.916666666667"
"500008","UNIVERSITY OF WASHINGTON MEDICAL CTR","1959 NE PACIFIC ST  BOX 356151","SEATTLE","WA","98195","King","46.666666666667","11.666666666667","60.000000000000","15.000000000000","51.428571428571","12.857142857143","0.000000000000","0.000000000000","39.523809523810"
"500011","HIGHLINE MEDICAL CENTER","16251 SYLVESTER ROAD SW","BURIEN","WA","98166","King","20.000000000000","5.000000000000","14.000000000000","3.500000000000","51.428571428571","12.857142857143","10.000000000000","2.500000000000","23.857142857143"
"500012","YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER","110 SOUTH NINTH AVE","YAKIMA","WA","98902","Yakima","60.000000000000","15.000000000000","32.000000000000","8.000000000000","82.500000000000","20.625000000000","20.000000000000","5.000000000000","48.625000000000"
"500014","PROVIDENCE REGIONAL MEDICAL CENTER EVERETT","1321 COLBY AVENUE","EVERETT","WA","98201","Snohomish","40.000000000000","10.000000000000","30.000000000000","7.500000000000","42.857142857143","10.714285714286","30.000000000000","7.500000000000","35.714285714286"
"500015","MULTICARE AUBURN MEDICAL CENTER","202 NORTH DIVISION STREET PLAZA ONE","AUBURN","WA","98001","King","36.666666666667","9.166666666667","15.000000000000","3.750000000000","44.285714285714","11.071428571429","10.000000000000","2.500000000000","26.488095238095"
"500016","CENTRAL WASHINGTON HOSPITAL","1201 SOUTH MILLER STREET","WENATCHEE","WA","98807","Chelan","36.666666666667","9.166666666667","49.000000000000","12.250000000000","50.000000000000","12.500000000000","60.000000000000","15.000000000000","48.916666666667"
"500019","PROVIDENCE CENTRALIA HOSPITAL","914 S SCHEUBER ROAD","CENTRALIA","WA","98531","Lewis","73.333333333333","18.333333333333","20.000000000000","5.000000000000","74.000000000000","18.500000000000","90.000000000000","22.500000000000","64.333333333333"
"500021","ST CLARE HOSPITAL","11315 BRIDGEPORT WAY S W","LAKEWOOD","WA","98499","Pierce","26.666666666667","6.666666666667","12.000000000000","3.000000000000","41.666666666667","10.416666666667","50.000000000000","12.500000000000","32.583333333333"
"500024","PROVIDENCE ST PETER HOSPITAL","413 LILLY ROAD NE","OLYMPIA","WA","98506","Thurston","36.666666666667","9.166666666667","28.000000000000","7.000000000000","42.857142857143","10.714285714286","30.000000000000","7.500000000000","34.380952380952"
"500025","SWEDISH MEDICAL CENTER / CHERRY HILL","500 17TH AVENUE","SEATTLE","WA","98122","King","55.000000000000","13.750000000000","21.000000000000","5.250000000000","54.000000000000","13.500000000000","10.000000000000","2.500000000000","35.000000000000"
"500026","SWEDISH EDMONDS HOSPITAL","21601 76TH AVENUE WEST","EDMONDS","WA","98026","Snohomish","36.666666666667","9.166666666667","15.000000000000","3.750000000000","64.285714285714","16.071428571429","30.000000000000","7.500000000000","36.488095238095"
"500027","SWEDISH MEDICAL CENTER","747 BROADWAY","SEATTLE","WA","98122","King","50.000000000000","12.500000000000","20.000000000000","5.000000000000","31.428571428571","7.857142857143","30.000000000000","7.500000000000","32.857142857143"
"500030","ST JOSEPH MEDICAL CENTER","2901 SQUALICUM PARKWAY","BELLINGHAM","WA","98225","Whatcom","23.333333333333","5.833333333333","25.000000000000","6.250000000000","27.142857142857","6.785714285714","40.000000000000","10.000000000000","28.869047619048"
"500031","GRAYS HARBOR COMMUNITY HOSPITAL","915 ANDERSON DRIVE","ABERDEEN","WA","98520","Grays Harbor","33.333333333333","8.333333333333","12.000000000000","3.000000000000","47.500000000000","11.875000000000","20.000000000000","5.000000000000","28.208333333333"
"500033","SAMARITAN HOSPITAL","801 EAST WHEELER ROAD","MOSES LAKE","WA","98837","Grant","50.000000000000","12.500000000000","24.000000000000","6.000000000000","76.666666666667","19.166666666667","60.000000000000","15.000000000000","52.666666666667"
"500036","YAKIMA VALLEY MEMORIAL HOSPITAL","2811 TIETON DRIVE","YAKIMA","WA","98902","Yakima","26.666666666667","6.666666666667","21.000000000000","5.250000000000","37.142857142857","9.285714285714","50.000000000000","12.500000000000","33.702380952381"
"500037","TOPPENISH COMMUNITY HOSPITAL","502 W FOURTH AVE","TOPPENISH","WA","98948","Yakima","0.000000000000","0.000000000000","35.000000000000","8.750000000000","100.000000000000","25.000000000000","90.000000000000","22.500000000000","56.250000000000"
"500039","HARRISON MEMORIAL HOSPITAL","2520 CHERRY AVENUE","BREMERTON","WA","98310","Kitsap","20.000000000000","5.000000000000","25.000000000000","6.250000000000","37.142857142857","9.285714285714","20.000000000000","5.000000000000","25.535714285714"
"500041","PEACHEALTH ST JOHN MEDICAL CENTER","1615 DELAWARE STREET","LONGVIEW","WA","98632","Cowlitz","10.000000000000","2.500000000000","20.000000000000","5.000000000000","71.428571428571","17.857142857143","50.000000000000","12.500000000000","37.857142857143"
"500044","MULTICARE DEACONESS HOSPITAL","W 800 FIFTH AVENUE","SPOKANE","WA","99210","Spokane","23.333333333333","5.833333333333","12.000000000000","3.000000000000","40.000000000000","10.000000000000","10.000000000000","2.500000000000","21.333333333333"
"500049","WALLA WALLA GENERAL HOSPITAL","1025 S SECOND AVE","WALLA WALLA","WA","99362","Walla Walla","13.333333333333","3.333333333333","38.000000000000","9.500000000000","93.333333333333","23.333333333333","80.000000000000","20.000000000000","56.166666666667"
"500050","PEACEHEALTH SOUTHWEST MEDICAL CENTER","400 NE MOTHER JOSEPH PLACE","VANCOUVER","WA","98668","Clark","23.333333333333","5.833333333333","16.000000000000","4.000000000000","34.285714285714","8.571428571429","50.000000000000","12.500000000000","30.904761904762"
"500051","OVERLAKE HOSPITAL MEDICAL CENTER","1035-116TH AVE NE","BELLEVUE","WA","98004","King","66.666666666667","16.666666666667","39.000000000000","9.750000000000","52.857142857143","13.214285714286","40.000000000000","10.000000000000","49.630952380952"
"500053","KENNEWICK GENERAL HOSPITAL","900 SOUTH AUBURN STREET","KENNEWICK","WA","99336","Benton","33.333333333333","8.333333333333","17.000000000000","4.250000000000","57.142857142857","14.285714285714","30.000000000000","7.500000000000","34.369047619048"
"500054","PROVIDENCE SACRED HEART MEDICAL CENTER","101 WEST 8TH AVENUE","SPOKANE","WA","99204","Spokane","33.333333333333","8.333333333333","21.000000000000","5.250000000000","27.142857142857","6.785714285714","10.000000000000","2.500000000000","22.869047619048"
"500058","KADLEC REGIONAL MEDICAL CENTER","888 SWIFT BLVD","RICHLAND","WA","99352","Benton","43.333333333333","10.833333333333","22.000000000000","5.500000000000","48.571428571429","12.142857142857","20.000000000000","5.000000000000","33.476190476190"
"500060","CASCADE VALLEY HOSPITAL","330 S STILLAGUAMISH AVE","ARLINGTON","WA","98223","Snohomish","30.000000000000","7.500000000000","23.000000000000","5.750000000000","66.666666666667","16.666666666667","60.000000000000","15.000000000000","44.916666666667"
