Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"390265","JEFFERSON HOSPITAL","565 COAL VALLEY ROAD","JEFFERSON HILLS","PA","15025","Allegheny","0.985777","0.832678","1.061269","1.075491","0 out of 10","0 out of 9","0 out of 10"
"390104","KANE COMMUNITY HOSPITAL","4372 ROUTE 6","KANE","PA","16735","McKean","0.985777","0.832678","0.909506","0.940824","3 out of 10","0 out of 9","3 out of 10"
"150176","KENTUCKIANA MEDICAL CENTER LLC","4601 MEDICAL PLAZA WAY","CLARKSVILLE","IN","47129","Clark","0.985777","0.832678","1.025078","1.057059","0 out of 10","0 out of 9","0 out of 10"
"520097","ST MARYS HOSPITAL MEDICAL CTR","1726 SHAWANO AVE","GREEN BAY","WI","54303","Brown","0.985777","0.832678","0.904019","0.933675","4 out of 10","0 out of 9","4 out of 10"
"490144","NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER","15225 HEALTHCOTE BOULEVARD","HAYMARKET","VA","20169","Prince William","0.985777","0.832678","1.015036","1.009986","0 out of 10","0 out of 9","0 out of 10"
"110079","GRADY MEMORIAL HOSPITAL","80 JESSE HILL, JR DRIVE SE","ATLANTA","GA","30303","Fulton","0.985777","0.832678","0.966414","0.947037","3 out of 10","1 out of 9","3 out of 10"
"230244","GARDEN CITY HOSPITAL","6245 INKSTER RD","GARDEN CITY","MI","48135","Wayne","0.985777","0.832678","1.019036","1.006976","0 out of 10","0 out of 9","0 out of 10"
"050060","COMMUNITY REGIONAL MEDICAL CENTER","2823 FRESNO STREET","FRESNO","CA","93721","Fresno","0.985777","0.832678","0.992642","0.995988","0 out of 10","0 out of 9","0 out of 10"
"300018","WENTWORTH-DOUGLASS HOSPITAL","789 CENTRAL AVE","DOVER","NH","03820","Strafford","0.985777","0.832678","1.026764","1.016698","0 out of 10","0 out of 9","0 out of 10"
"230104","HARPER UNIVERSITY HOSPITAL","3990 JOHN R STREET","DETROIT","MI","48201","Wayne","0.985777","0.832678","1.005965","1.009278","0 out of 10","0 out of 9","0 out of 10"
"100137","HEART OF FLORIDA REGIONAL MEDICAL CENTER","40100 US HWY 27 N","DAVENPORT","FL","33837","Polk","0.985777","0.832678","1.012397","0.989692","0 out of 10","1 out of 9","1 out of 10"
"110064","MIDTOWN MEDICAL CENTER","710 CENTER ST BOX 951","COLUMBUS","GA","31901","Muscogee","0.985777","0.832678","1.011817","1.051516","0 out of 10","0 out of 9","0 out of 10"
"450148","TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE","201 WALLS DRIVE","CLEBURNE","TX","76033","Johnson","0.985777","0.832678","0.995157","1.064549","0 out of 10","0 out of 9","0 out of 10"
"190064","OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER","5000 HENNESSY BLVD","BATON ROUGE","LA","70808","East Baton Rouge","0.985777","0.832678","0.993731","1.028308","0 out of 10","0 out of 9","0 out of 10"
"110028","UNIVERSITY HOSPITAL","1350 WALTON WAY","AUGUSTA","GA","30901","Richmond","0.985777","0.832678","1.001430","1.007495","0 out of 10","0 out of 9","0 out of 10"
"110083","PIEDMONT HOSPITAL","1968 PEACHTREE RD NW","ATLANTA","GA","30309","Fulton","0.985777","0.832678","0.964239","0.955617","2 out of 10","0 out of 9","2 out of 10"
"140002","ALTON MEMORIAL HOSPITAL","ONE MEMORIAL DRIVE","ALTON","IL","62002","Madison","0.985777","0.832678","0.899010","0.917568","5 out of 10","0 out of 9","5 out of 10"
"140052","OSF SAINT ANTHONY'S HEALTH CENTER","ST ANTHONY'S WAY","ALTON","IL","62002","Madison","0.985777","0.832678","0.944631","0.975752","1 out of 10","0 out of 9","1 out of 10"
"490019","NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE","501 SUNSET LANE","CULPEPER","VA","22701","Culpeper","0.985777","0.832678","0.923082","0.936561","3 out of 10","0 out of 9","3 out of 10"
"050150","SIERRA NEVADA MEMORIAL HOSPITAL","155 GLASSON WAY","GRASS VALLEY","CA","95945","Nevada","0.985777","0.832678","0.935558","0.918773","4 out of 10","1 out of 9","4 out of 10"
"100289","CLEVELAND CLINIC HOSPITAL","3100 WESTON RD","WESTON","FL","33331","Broward","0.985777","0.832678","0.978353","0.931648","4 out of 10","3 out of 9","4 out of 10"
"520138","AURORA ST LUKES MEDICAL CENTER","2900 W OKLAHOMA AVE","MILWAUKEE","WI","53215","Milwaukee","0.985777","0.832678","0.982983","0.984137","1 out of 10","0 out of 9","1 out of 10"
"330085","AURELIA OSBORN FOX MEMORIAL HOSPITAL","ONE NORTON AVENUE","ONEONTA","NY","13820","Otsego","0.985777","0.832678","0.849289","0.904980","5 out of 10","0 out of 9","5 out of 10"
"330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","1000 MONTAUK HIGHWAY","WEST ISLIP","NY","11795","Suffolk","0.985777","0.832678","1.068788","1.066767","0 out of 10","0 out of 9","0 out of 10"
"320003","SAN MIGUEL CORP D/B/A ALTA VISTA REGIONAL HOSPITAL","104 LEGION DRIVE","LAS VEGAS","NM","87701","San Miguel","0.985777","0.832678","0.839709","0.731328","10 out of 10","9 out of 9","10 out of 10"
"450617","CLEAR LAKE REGIONAL MEDICAL CENTER","500 MEDICAL CENTER BLVD","WEBSTER","TX","77598","Harris","0.985777","0.832678","1.080663","1.077980","0 out of 10","0 out of 9","0 out of 10"
"450128","KNAPP MEDICAL CENTER","1401 EAST EIGHT STREET","WESLACO","TX","78596","Hidalgo","0.985777","0.832678","0.938018","0.953355","2 out of 10","0 out of 9","2 out of 10"
"360161","ST JOSEPH WARREN HOSPITAL","667 EASTLAND AVE SE","WARREN","OH","44481","Trumbull","0.985777","0.832678","1.068765","1.078961","0 out of 10","0 out of 9","0 out of 10"
"110015","TANNER MEDICAL CENTER VILLA RICA","601 DALLAS HIGHWAY","VILLA RICA","GA","30180","Carroll","0.985777","0.832678","0.904215","0.944611","3 out of 10","0 out of 9","3 out of 10"
"110011","TANNER MEDICAL CENTER - CARROLLTON","705 DIXIE STREET","CARROLLTON","GA","30117","Carroll","0.985777","0.832678","1.015171","1.007653","0 out of 10","0 out of 9","0 out of 10"
"250004","NORTH MISSISSIPPI MEDICAL CENTER","830 S GLOSTER","TUPELO","MS","38801","Lee","0.985777","0.832678","0.985555","1.006674","0 out of 10","0 out of 9","0 out of 10"
"330180","SAMARITAN HOSPITAL","2215 BURDETT AVENUE","TROY","NY","12180","Rensselaer","0.985777","0.832678","0.947550","0.954113","2 out of 10","0 out of 9","2 out of 10"
"370001","HILLCREST MEDICAL CENTER","1120 SOUTH UTICA AVENUE","TULSA","OK","74104","Tulsa","0.985777","0.832678","0.990888","0.993289","0 out of 10","0 out of 9","0 out of 10"
"290032","NORTHERN NEVADA MEDICAL CENTER","2375 PRATER WAY","SPARKS","NV","89434","Washoe","0.985777","0.832678","0.919840","0.918511","4 out of 10","0 out of 9","4 out of 10"
"450054","SCOTT & WHITE MEDICAL CENTER - TEMPLE","2401 S  31ST ST","TEMPLE","TX","76508","Bell","0.985777","0.832678","0.949692","0.967010","2 out of 10","0 out of 9","2 out of 10"
"250128","PANOLA MEDICAL CENTER","303 MEDICAL CENTER DRIVE","BATESVILLE","MS","38606","Panola","0.985777","0.832678","0.993565","0.989031","0 out of 10","0 out of 9","0 out of 10"
"390071","LOCK HAVEN HOSPITAL","24 CREE DRIVE","LOCK HAVEN","PA","17745","Clinton","0.985777","0.832678","0.905737","0.950934","3 out of 10","0 out of 9","3 out of 10"
"360074","FLOWER HOSPITAL","5200 HARROUN ROAD","SYLVANIA","OH","43560","Lucas","0.985777","0.832678","1.046097","1.025481","0 out of 10","0 out of 9","0 out of 10"
"520062","OCONOMOWOC MEMORIAL HOSPITAL","791 E SUMMIT AVE","OCONOMOWOC","WI","53066","Waukesha","0.985777","0.832678","0.960403","0.960813","2 out of 10","0 out of 9","2 out of 10"
"010036","ANDALUSIA REGIONAL HOSPITAL","849 SOUTH THREE NOTCH STREET","ANDALUSIA","AL","36420","Covington","0.985777","0.832678","0.929952","0.926426","4 out of 10","0 out of 9","4 out of 10"
"140148","MEMORIAL MEDICAL CENTER","701 N FIRST ST","SPRINGFIELD","IL","62781","Sangamon","0.985777","0.832678","0.986500","0.989558","0 out of 10","0 out of 9","0 out of 10"
"180132","LAKE CUMBERLAND REGIONAL HOSPITAL","305 LANGDON STREET","SOMERSET","KY","42503","Pulaski","0.985777","0.832678","0.986999","0.968892","1 out of 10","1 out of 9","1 out of 10"
"050272","REDLANDS COMMUNITY HOSPITAL","350 TERRACINA BLVD","REDLANDS","CA","92373","San Bernardino","0.985777","0.832678","0.936748","0.954425","2 out of 10","0 out of 9","2 out of 10"
"040137","ST VINCENT MEDICAL CENTER/NORTH","2215 WILDWOOD AVENUE","SHERWOOD","AR","72120","Pulaski","0.985777","0.832678","1.096416","1.055722","0 out of 10","1 out of 9","1 out of 10"
"170182","MENORAH MEDICAL CENTER","5721 WEST 119TH STREET","OVERLAND PARK","KS","66209","Johnson","0.985777","0.832678","1.002555","1.024162","0 out of 10","0 out of 9","0 out of 10"
"360145","UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER","630 EAST RIVER STREET","ELYRIA","OH","44035","Lorain","0.985777","0.832678","1.027717","1.025104","0 out of 10","0 out of 9","0 out of 10"
"260009","BOTHWELL REGIONAL HEALTH CENTER","601 E 14TH ST","SEDALIA","MO","65302","Pettis","0.985777","0.832678","0.830661","0.841028","9 out of 10","0 out of 9","9 out of 10"
"160122","FORT MADISON COMMUNITY HOSPITAL","5445 AVE O","FORT MADISON","IA","52627","Lee","0.985777","0.832678","0.815527","0.835549","9 out of 10","0 out of 9","9 out of 10"
"190164","BYRD REGIONAL HOSPITAL","1020 FERTITTA BLVD","LEESVILLE","LA","71446","Vernon","0.985777","0.832678","1.026820","1.050056","0 out of 10","0 out of 9","0 out of 10"
"050678","ORANGE COAST MEMORIAL MEDICAL CENTER","9920 TALBERT AVENUE","FOUNTAIN VALLEY","CA","92708","Orange","0.985777","0.832678","0.995145","1.015407","0 out of 10","0 out of 9","0 out of 10"
"450237","CHRISTUS SANTA ROSA HOSPITAL","333 NORTH SANTA ROSA STEET","SAN ANTONIO","TX","78207","Bexar","0.985777","0.832678","1.092790","1.071287","0 out of 10","0 out of 9","0 out of 10"
"040027","BAXTER REGIONAL MEDICAL CENTER","624 HOSPITAL DRIVE","MOUNTAIN HOME","AR","72653","Baxter","0.985777","0.832678","0.943138","1.003031","0 out of 10","0 out of 9","0 out of 10"
"670044","TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL","3150 HORIZON ROAD","ROCKWALL","TX","75032","Rockwall","0.985777","0.832678","1.051831","1.084058","0 out of 10","0 out of 9","0 out of 10"
"110105","COLQUITT REGIONAL MEDICAL CENTER","3131 THOMASVILLE HWY BOX 40","MOULTRIE","GA","31768","Colquitt","0.985777","0.832678","0.945544","0.971346","1 out of 10","0 out of 9","1 out of 10"
"360360","SOIN MEDICAL CENTER","3535 PENTAGON PARK BLVD","BEAVER CREEK","OH","45431","Greene","0.985777","0.832678","1.045795","1.015016","0 out of 10","1 out of 9","1 out of 10"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","Wake","0.985777","0.832678","0.996021","0.958924","2 out of 10","2 out of 9","2 out of 10"
"330193","FLUSHING HOSPITAL MEDICAL CENTER","45TH AVENUE AND PARSONS BOULEVARD","FLUSHING","NY","11355","Queens","0.985777","0.832678","1.071569","1.132618","0 out of 10","0 out of 9","0 out of 10"
"410007","RHODE ISLAND HOSPITAL","593 EDDY STREET","PROVIDENCE","RI","02903","Providence","0.985777","0.832678","0.987944","1.004380","0 out of 10","0 out of 9","0 out of 10"
"060020","PARKVIEW MEDICAL CENTER INC","400 W 16TH STREET","PUEBLO","CO","81003","Pueblo","0.985777","0.832678","0.948765","0.974498","1 out of 10","0 out of 9","1 out of 10"
"030012","YAVAPAI REGIONAL MEDICAL CENTER","1003 WILLOW CREEK ROAD","PRESCOTT","AZ","86301","Yavapai","0.985777","0.832678","0.980467","0.976975","1 out of 10","0 out of 9","1 out of 10"
"150115","MEMORIAL HOSPITAL AND HEALTH CARE CENTER","800 W 9TH ST","JASPER","IN","47546","Dubois","0.985777","0.832678","0.957130","0.950474","3 out of 10","0 out of 9","3 out of 10"
"370006","ALLIANCEHEALTH PONCA CITY","1900 NORTH 14TH STREET","PONCA CITY","OK","74601","Kay","0.985777","0.832678","0.902844","0.936563","3 out of 10","0 out of 9","3 out of 10"
"140125","GATEWAY REGIONAL MEDICAL CENTER","2100 MADISON AVENUE","GRANITE CITY","IL","62040","Madison","0.985777","0.832678","1.001530","0.983626","1 out of 10","1 out of 9","1 out of 10"
"100236","FAWCETT MEMORIAL HOSPITAL","21298 OLEAN BLVD","PORT CHARLOTTE","FL","33952","Charlotte","0.985777","0.832678","1.043423","1.029987","0 out of 10","0 out of 9","0 out of 10"
"390027","TEMPLE UNIVERSITY HOSPITAL","3401 NORTH BROAD STREET","PHILADELPHIA","PA","19140","Philadelphia","0.985777","0.832678","0.988343","1.003369","0 out of 10","0 out of 9","0 out of 10"
"030083","ABRAZO SCOTTSDALE CAMPUS","3929 EAST BELL ROAD","PHOENIX","AZ","85032","Maricopa","0.985777","0.832678","0.948486","0.979653","1 out of 10","0 out of 9","1 out of 10"
"250123","GARDEN PARK MEDICAL CENTER","15200 COMMUNITY ROAD","GULFPORT","MS","39503","Harrison","0.985777","0.832678","1.001440","0.983812","1 out of 10","1 out of 9","1 out of 10"
"380052","SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC","351 SW 9TH STREET","ONTARIO","OR","97914","Malheur","0.985777","0.832678","0.952872","0.967730","2 out of 10","0 out of 9","2 out of 10"
"360051","MIAMI VALLEY HOSPITAL","ONE WYOMING STREET","DAYTON","OH","45409","Montgomery","0.985777","0.832678","1.016356","1.016263","0 out of 10","0 out of 9","0 out of 10"
"420079","TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","CHARLESTON","SC","29406","Charleston","0.985777","0.832678","0.997878","0.991925","0 out of 10","0 out of 9","0 out of 10"
"330046","MOUNT SINAI WEST","1000 TENTH AVENUE","NEW YORK","NY","10019","New York","0.985777","0.832678","0.979777","0.988282","0 out of 10","0 out of 9","0 out of 10"
"050350","BEVERLY HOSPITAL","309 W BEVERLY BLVD","MONTEBELLO","CA","90640","Los Angeles","0.985777","0.832678","1.104922","1.077045","0 out of 10","1 out of 9","1 out of 10"
"370004","INTEGRIS MIAMI HOSPITAL","200 SECOND AVENUE SOUTHWEST","MIAMI","OK","74355","Ottawa","0.985777","0.832678","0.868726","0.941694","3 out of 10","0 out of 9","3 out of 10"
"440152","REGIONAL ONE HEALTH","877 JEFFERSON AVENUE","MEMPHIS","TN","38103","Shelby","0.985777","0.832678","0.997251","1.010012","0 out of 10","0 out of 9","0 out of 10"
"670108","BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS","810 W HIGHWAY 71","MARBLE FALLS","TX","78654","Burnet","0.985777","0.832678","Not Available","1.047888","0 out of 10","Not Available","0 out of 10"
"360147","MARIETTA MEMORIAL HOSPITAL","401 MATTHEW STREET","MARIETTA","OH","45750","Washington","0.985777","0.832678","1.002943","0.976544","1 out of 10","1 out of 9","1 out of 10"
"450702","LONGVIEW REGIONAL MEDICAL CENTER","2901 N FOURTH ST","LONGVIEW","TX","75605","Gregg","0.985777","0.832678","0.982808","0.987203","0 out of 10","0 out of 9","0 out of 10"
"180067","UNIVERSITY OF KENTUCKY HOSPITAL","800 ROSE STREET","LEXINGTON","KY","40536","Fayette","0.985777","0.832678","1.041487","1.035081","0 out of 10","0 out of 9","0 out of 10"
"450029","LAREDO MEDICAL CENTER","1700 EAST SAUNDERS","LAREDO","TX","78044","Webb","0.985777","0.832678","0.969408","1.005399","0 out of 10","0 out of 9","0 out of 10"
"100157","LAKELAND REGIONAL MEDICAL CENTER","1324 LAKELAND HILLS BLVD","LAKELAND","FL","33805","Polk","0.985777","0.832678","1.001726","0.984713","1 out of 10","1 out of 9","1 out of 10"
"440017","WELLMONT HOLSTON VALLEY MEDICAL CENTER","130 WEST RAVINE ROAD","KINGSPORT","TN","37662","Sullivan","0.985777","0.832678","1.018547","1.039219","0 out of 10","0 out of 9","0 out of 10"
"450079","BAYLOR MEDICAL CENTER AT IRVING","1901 N MACARTHUR BLVD","IRVING","TX","75061","Dallas","0.985777","0.832678","1.048551","1.021129","0 out of 10","1 out of 9","1 out of 10"
"370048","MCCURTAIN MEMORIAL HOSPITAL","1301 LINCOLN ROAD","IDABEL","OK","74745","McCurtain","0.985777","0.832678","1.067567","1.031491","0 out of 10","1 out of 9","1 out of 10"
"390185","LEHIGH VALLEY HOSPITAL - HAZLETON","700 EAST BROAD STREET","HAZLETON","PA","18201","Luzerne","0.985777","0.832678","1.015774","1.006140","0 out of 10","0 out of 9","0 out of 10"
"050121","ADVENTIST MEDICAL CENTER","115 MALL DRIVE","HANFORD","CA","93230","Kings","0.985777","0.832678","0.899062","0.902764","5 out of 10","0 out of 9","5 out of 10"
"420023","ST FRANCIS-DOWNTOWN","ONE ST FRANCIS DR","GREENVILLE","SC","29601","Greenville","0.985777","0.832678","1.015957","1.004963","0 out of 10","0 out of 9","0 out of 10"
"440050","TAKOMA REGIONAL HOSPITAL","401 TAKOMA AVE","GREENEVILLE","TN","37743","Greene","0.985777","0.832678","1.003032","0.951110","3 out of 10","3 out of 9","3 out of 10"
"450563","BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE","1650 W COLLEGE ST","GRAPEVINE","TX","76051","Tarrant","0.985777","0.832678","1.074973","1.033668","0 out of 10","1 out of 9","1 out of 10"
"280023","CHI HEALTH ST FRANCIS","2620 WEST FAIDLEY AVE","GRAND ISLAND","NE","68803","Hall","0.985777","0.832678","0.994301","0.973456","1 out of 10","1 out of 9","1 out of 10"
"030122","BANNER GATEWAY MEDICAL CENTER","1900 NORTH HIGLEY ROAD","GILBERT","AZ","85234","Maricopa","0.985777","0.832678","0.960768","0.976689","1 out of 10","0 out of 9","1 out of 10"
"050512","KAISER FOUNDATION HOSPITAL - FREMONT","39400 PASEO PADRE PKWY","FREMONT","CA","94538","Alameda","0.985777","0.832678","0.867103","0.842456","9 out of 10","7 out of 9","9 out of 10"
"110073","DORMINY MEDICAL CENTER","200 PERRY HOUSE ROAD, BOX 1447","FITZGERALD","GA","31750","Ben Hill","0.985777","0.832678","0.922182","0.912101","5 out of 10","1 out of 9","5 out of 10"
"240166","MAYO CLINIC HEALTH SYSTEM - FAIRMONT","800 MEDICAL CENTER DRIVE, PO BOX 800","FAIRMONT","MN","56031","Martin","0.985777","0.832678","0.818046","0.846650","9 out of 10","0 out of 9","9 out of 10"
"220074","SOUTHCOAST HOSPITAL GROUP, INC","363 HIGHLAND AVENUE","FALL RIVER","MA","02720","Bristol","0.985777","0.832678","1.037901","1.008944","0 out of 10","1 out of 9","1 out of 10"
"520102","AURORA LAKELAND MEDICAL CENTER","W3985 COUNTY ROAD NN","ELKHORN","WI","53121","Walworth","0.985777","0.832678","0.956063","0.980282","1 out of 10","0 out of 9","1 out of 10"
"150090","FRANCISCAN HEALTH DYER","24 JOLIET ST","DYER","IN","46311","Lake","0.985777","0.832678","1.046320","1.026634","0 out of 10","0 out of 9","0 out of 10"
"510070","RALEIGH GENERAL HOSPITAL","1710 HARPER ROAD","BECKLEY","WV","25801","Raleigh","0.985777","0.832678","0.981029","1.024491","0 out of 10","0 out of 9","0 out of 10"
"450743","TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON","3000 N I-35","DENTON","TX","76201","Denton","0.985777","0.832678","1.155799","1.092320","0 out of 10","1 out of 9","1 out of 10"
"160033","GENESIS MEDICAL CENTER-DAVENPORT","1227 EAST RUSHOLME STREET","DAVENPORT","IA","52803","Scott","0.985777","0.832678","0.984989","0.959547","2 out of 10","1 out of 9","2 out of 10"
"060022","UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL","1400 E BOULDER ST","COLORADO SPRINGS","CO","80909","El Paso","0.985777","0.832678","1.049718","1.008656","0 out of 10","1 out of 9","1 out of 10"
"420086","PALMETTO HEALTH BAPTIST","1330 TAYLOR AT MARION ST","COLUMBIA","SC","29220","Richland","0.985777","0.832678","1.009157","0.951611","3 out of 10","3 out of 9","3 out of 10"
"420038","GHS  LAURENS COUNTY MEMORIAL HOSPITAL","22725 HIGHWAY 76 EAST","CLINTON","SC","29325","Laurens","0.985777","0.832678","0.968794","0.937138","3 out of 10","2 out of 9","3 out of 10"
"420019","CHESTER REGIONAL MEDICAL CENTER","1 MEDICAL PARK DRIVE","CHESTER","SC","29706","Chester","0.985777","0.832678","0.977491","0.988073","0 out of 10","0 out of 9","0 out of 10"
"030101","WESTERN ARIZONA REGIONAL MEDICAL CENTER","2735 SILVER CREEK ROAD","BULLHEAD CITY","AZ","86442","Mohave","0.985777","0.832678","0.905373","0.904839","5 out of 10","0 out of 9","5 out of 10"
"520059","AURORA MEMORIAL HOSPITAL BURLINGTON","252 MCHENRY ST","BURLINGTON","WI","53105","Racine","0.985777","0.832678","0.934018","0.951940","2 out of 10","0 out of 9","2 out of 10"
"070028","ST VINCENT'S MEDICAL CENTER","2800 MAIN ST","BRIDGEPORT","CT","06606","Fairfield","0.985777","0.832678","1.072443","1.049788","0 out of 10","0 out of 9","0 out of 10"
"490114","LONESOME PINE HOSPITAL","1990 HOLTON AVENUE EAST","BIG STONE GAP","VA","24219","Wise","0.985777","0.832678","0.862920","0.988781","0 out of 10","0 out of 9","0 out of 10"
"010114","MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM","995 9TH AVENUE SOUTHWEST","BESSEMER","AL","35021","Jefferson","0.985777","0.832678","0.976066","1.004491","0 out of 10","0 out of 9","0 out of 10"
"230041","MCLAREN BAY REGION","1900 COLUMBUS AVE","BAY CITY","MI","48708","Bay","0.985777","0.832678","1.037213","0.988098","0 out of 10","2 out of 9","2 out of 10"
"140029","COPLEY MEMORIAL HOSPITAL","2000 OGDEN AVENUE","AURORA","IL","60504","DuPage","0.985777","0.832678","1.029507","1.073332","0 out of 10","0 out of 9","0 out of 10"
"450809","NORTH AUSTIN MEDICAL CENTER","12221 MOPAC EXPRESSWAY NORTH","AUSTIN","TX","78758","Travis","0.985777","0.832678","1.026989","1.056807","0 out of 10","0 out of 9","0 out of 10"
"370022","JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY","1200 EAST PECAN ST","ALTUS","OK","73523","Jackson","0.985777","0.832678","0.874456","0.920161","4 out of 10","0 out of 9","4 out of 10"
"220105","WINCHESTER HOSPITAL","41 HIGHLAND AVENUE","WINCHESTER","MA","01890","Middlesex","0.985777","0.832678","1.018921","0.993637","0 out of 10","1 out of 9","1 out of 10"
"510077","WILLIAMSON MEMORIAL HOSPITAL","859 ALDERSON STREET","WILLIAMSON","WV","25661","Mingo","0.985777","0.832678","0.845527","0.895507","6 out of 10","0 out of 9","6 out of 10"
"170123","WESLEY MEDICAL CENTER","550 N HILLSIDE STREET","WICHITA","KS","67214","Sedgwick","0.985777","0.832678","1.042557","1.031407","0 out of 10","0 out of 9","0 out of 10"
"340003","NORTHERN HOSPITAL OF SURRY COUNTY","830 ROCKFORD ST","MOUNT AIRY","NC","27030","Surry","0.985777","0.832678","0.871226","0.894012","6 out of 10","0 out of 9","6 out of 10"
"150030","HENRY COUNTY MEMORIAL HOSPITAL","1000 N 16TH ST","NEW CASTLE","IN","47362","Henry","0.985777","0.832678","0.961155","0.977287","1 out of 10","0 out of 9","1 out of 10"
"260108","MISSOURI BAPTIST MEDICAL CENTER","3015 N BALLAS RD","TOWN AND COUNTRY","MO","63131","Saint Louis","0.985777","0.832678","0.985148","0.960922","2 out of 10","1 out of 9","2 out of 10"
"140162","ST JOSEPH MEDICAL CENTER","2200 E WASHINGTON","BLOOMINGTON","IL","61701","McLean","0.985777","0.832678","0.951431","0.973094","1 out of 10","0 out of 9","1 out of 10"
"160016","TRINITY REGIONAL MEDICAL CENTER","802 KENYON RD","FORT DODGE","IA","50501","Webster","0.985777","0.832678","0.921461","0.922219","4 out of 10","0 out of 9","4 out of 10"
"310096","SAINT MICHAEL'S MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ","07102","Essex","0.985777","0.832678","1.036323","0.978030","1 out of 10","2 out of 9","2 out of 10"
"310040","CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER","308 WILLOW AVE","HOBOKEN","NJ","07030","Hudson","0.985777","0.832678","1.102686","1.108110","0 out of 10","0 out of 9","0 out of 10"
"180005","HIGHLANDS REGIONAL MEDICAL CENTER","5000 KENTUCKY ROUTE 321","PRESTONSBURG","KY","41653","Floyd","0.985777","0.832678","0.959405","0.971385","1 out of 10","0 out of 9","1 out of 10"
"260097","WESTERN MISSOURI MEDICAL CENTER","403 BURKARTH ROAD","WARRENSBURG","MO","64093","Johnson","0.985777","0.832678","0.905036","0.894088","6 out of 10","1 out of 9","6 out of 10"
"390146","WARREN GENERAL HOSPITAL","TWO CRESCENT PARK WEST","WARREN","PA","16365","Warren","0.985777","0.832678","0.890130","0.891640","6 out of 10","0 out of 9","6 out of 10"
"490119","SENTARA PRINCESS ANNE HOSPITAL","2025 GLENN MITCHELL DRIVE","VIRGINIA BEACH","VA","23456","Virginia Beach City","0.985777","0.832678","0.934955","0.929209","4 out of 10","0 out of 9","4 out of 10"
"050057","KAWEAH DELTA MEDICAL CENTER","400 W MINERAL KING AVE","VISALIA","CA","93291","Tulare","0.985777","0.832678","0.955839","0.951890","2 out of 10","0 out of 9","2 out of 10"
"050137","KAISER FOUNDATION HOSPITAL - PANORAMA CITY","13652 CANTARA ST","PANORAMA CITY","CA","91402","Los Angeles","0.985777","0.832678","0.846503","0.781764","10 out of 10","9 out of 9","10 out of 10"
"050755","SHERMAN OAKS HOSPITAL","4929 VAN NUYS BLVD","SHERMAN OAKS","CA","91403","Los Angeles","0.985777","0.832678","1.061017","1.046690","0 out of 10","0 out of 9","0 out of 10"
"390329","EINSTEIN MEDICAL CENTER MONTGOMERY","559 WEST GERMANTOWN PIKE","EAST NORRITON","PA","19403","Montgomery","0.985777","0.832678","1.012314","1.008179","0 out of 10","0 out of 9","0 out of 10"
"250058","SOUTH CENTRAL REG MED CTR","1220 JEFFERSON ST BOX 607","LAUREL","MS","39440","Jones","0.985777","0.832678","0.916196","0.861231","8 out of 10","6 out of 9","8 out of 10"
"220073","MORTON HOSPITAL","88 WASHINGTON STREET","TAUNTON","MA","02780","Bristol","0.985777","0.832678","1.015263","0.965605","2 out of 10","2 out of 9","2 out of 10"
"440084","SWEETWATER HOSPITAL ASSOCIATION","304 WRIGHT ST","SWEETWATER","TN","37874","Monroe","0.985777","0.832678","0.952591","1.017578","0 out of 10","0 out of 9","0 out of 10"
"500108","ST JOSEPH MEDICAL CENTER","1717 SOUTH J STREET","TACOMA","WA","98405","Pierce","0.985777","0.832678","0.961849","0.958345","2 out of 10","0 out of 9","2 out of 10"
"100034","MOUNT SINAI MEDICAL CENTER","4300 ALTON RD","MIAMI BEACH","FL","33140","Miami-Dade","0.985777","0.832678","1.045648","1.030466","0 out of 10","0 out of 9","0 out of 10"
"380056","SANTIAM HOSPITAL","1401 N 10TH AVENUE","STAYTON","OR","97383","Marion","0.985777","0.832678","0.829153","0.946514","3 out of 10","0 out of 9","3 out of 10"
